"id";"mass..g.";"year";"reclat";"reclong"
49843;50;2003;-72.78556;75.29583
49844;48;2003;-72.78917;75.28583
49845;6395;2003;-72.79167;75.29083
49846;1070;2003;-72.7925;75.29194
49847;107;2003;-72.7914;75.2997
47829;75;2003;-72.791389;75.297222
49848;4306;2003;-72.79111;75.28833
47830;1055;2003;-72.790278;75.283333
47831;98;2003;-72.785;75.302222
47832;9965;2003;-72.784722;75.298889
47833;7803;2003;-72.781944;75.321389
49849;4317;2003;-72.7825;75.32222
49850;1093;2003;-72.7825;75.32639
49851;1045;2003;-72.7825;75.32167
49852;86;2003;-72.79;75.29972
46776;1952;2003;-72.77278;75.34556
46777;2261;2003;-72.77333;75.33333
47834;95;2003;-72.776944;75.330833
46778;7080;2003;-72.77639;75.34778
46558;9643;2003;-72.77444;75.33417
49853;107;2003;-72.77306;75.315
46559;3046;2003;-72.77333;75.33194
49854;1112;2003;-72.77278;75.35
49855;11413;2003;-72.77306;75.34583
49856;9953;2003;-72.77417;75.33111
49857;4358;2003;-72.77389;75.33361
47835;4318;2003;-72.773611;75.339722
47836;1068;2003;-72.772778;75.337778
46560;11914;2003;-72.77861;75.33
46561;7993;2003;-72.77833;75.33028
46562;5923;2003;-72.77861;75.33167
46779;7339;2003;-72.77861;75.33083
46780;5650;2003;-72.77861;75.32972
46781;3634;2003;-72.77806;75.33417
49910;51;2003;-72.7775;75.33528
46782;11707;2003;-72.77806;75.33722
46783;9554;2003;-72.77806;75.33472
46784;9187;2003;-72.77778;75.33222
46785;7344;2003;-72.77778;75.3325
46786;6768;2003;-72.77722;75.33778
46787;5729;2003;-72.77722;75.33889
46788;4638;2003;-72.77722;75.34083
47837;12130;2003;-72.775833;75.330556
47838;12052;2003;-72.775556;75.329167
47839;9976;2003;-72.775;75.320833
47840;4359;2003;-72.774444;75.345556
47841;99;2003;-72.773889;75.336389
49858;105;2003;-72.77389;75.34083
47842;66;2003;-72.773889;75.347222
49859;107;2003;-72.77361;75.34444
49860;6398;2003;-72.77361;75.3475
47843;71;2003;-72.773333;75.36
46789;3279;2003;-72.77333;75.34833
47844;1039;2003;-72.773333;75.349722
49861;49;2003;-72.77333;75.33861
47845;9921;2003;-72.773333;75.3375
46790;3086;2003;-72.77361;75.31972
47846;106;2003;-72.773611;75.322222
30710;8375;2003;-72.79028;75.29333
30711;5794;2003;-72.79028;75.29361
46791;5943;2003;-72.79028;75.295
46792;2691;2003;-72.79;75.29583
46793;2392;2003;-72.79;75.29722
46794;1087;2003;-72.79;75.29639
49862;1052;2003;-72.79028;75.2975
49863;107;2003;-72.79056;75.28139
49864;1045;2003;-72.79056;75.27944
46795;6857;2003;-72.79056;75.28278
46796;5391;2003;-72.79056;75.27694
46797;4834;2003;-72.78972;75.29722
46563;5264;2003;-72.78972;75.29194
46564;1572;2003;-72.79;75.28944
47847;12072;2003;-72.79;75.298056
47848;4318;2003;-72.789722;75.284444
46798;4399;2003;-72.78972;75.29028
47849;12130;2003;-72.790556;75.298889
49865;6458;2003;-72.78889;75.29472
47850;7803;2003;-72.788889;75.295833
49866;4358;2003;-72.78889;75.2975
47851;9910;2003;-72.789444;75.292222
47852;4365;2003;-72.789167;75.300833
47853;4359;2003;-72.788056;75.303889
47854;4310;2003;-72.788056;75.304167
49867;1072;2003;-72.78806;75.305
49868;1091;2003;-72.78806;75.31083
49869;1045;2003;-72.78778;75.28889
49870;1051;2003;-72.78694;75.30444
49871;85;2003;-72.78694;75.30472
49872;4340;2003;-72.78694;75.30306
47855;73;2003;-72.786944;75.315278
49873;26;2003;-72.7847;75.2892
49874;89;2003;-72.78472;75.2875
49875;4353;2003;-72.78444;75.29028
49876;64;2003;-72.78389;75.30806
49877;91;2003;-72.78472;75.29444
47856;107;2003;-72.784444;75.325833
49878;71;2003;-72.7844;75.3094
49879;4341;2003;-72.775;75.31556
49880;49;2003;-72.775;75.3175
47857;7830;2003;-72.775;75.332778
49881;4356;2003;-72.77444;75.33139
47858;3744;2003;-72.774167;75.325556
46565;10871;2003;-72.775;75.33889
46566;10931;2003;-72.77528;75.33889
46567;10792;2003;-72.775;75.34167
30712;5258;2003;-72.77333;75.32222
46799;7078;2003;-72.77444;75.33333
46800;1934;2003;-72.77472;75.33361
46801;1345;2003;-72.77361;75.32222
46802;11918;2003;-72.77361;75.3225
46803;8788;2003;-72.77361;75.32278
46804;8338;2003;-72.77361;75.32306
46805;8054;2003;-72.77389;75.32389
46806;9488;2003;-72.77389;75.32417
46807;12552;2003;-72.77389;75.32444
49882;11475;2003;-72.77389;75.32472
46808;8788;2003;-72.77333;75.33361
46568;2482;2003;-72.77333;75.33389
46569;5849;2003;-72.77333;75.33417
46570;3391;2003;-72.77333;75.33444
46571;1773;2003;-72.77417;75.33889
46572;8507;2003;-72.775;75.32944
46809;3442;2003;-72.77472;75.33083
46810;9706;2003;-72.77472;75.33083
49883;7793;2003;-72.77472;75.33083
47859;4343;2003;-72.774722;75.330833
49884;4342;2003;-72.775;75.34111
49885;1092;2003;-72.775;75.34111
49886;1070;2003;-72.775;75.34111
47860;1038;2003;-72.775;75.341111
49887;1123;2003;-72.77722;75.33806
49888;1073;2003;-72.77722;75.33806
47861;1054;2003;-72.777222;75.338056
49889;61;2003;-72.77722;75.33833
47862;1043;2003;-72.777222;75.338889
49890;68;2003;-72.77722;75.33917
47863;69;2003;-72.778611;75.330278
49891;51;2003;-72.77861;75.33083
47864;1068;2003;-72.778611;75.331389
47865;1060;2003;-72.781944;75.322222
47866;1038;2003;-72.781944;75.322778
47867;106;2003;-72.781944;75.323056
47868;98;2003;-72.778333;75.325278
49892;56;2003;-72.77833;75.32611
49893;50;2003;-72.7783;75.3269
49894;56;2003;-72.7753;75.3364
47869;1067;2003;-72.775278;75.3375
47870;1099;2003;-72.775278;75.338056
49895;4342;2003;-72.7753;75.3381
49896;1112;2003;-72.77528;75.33806
49897;1090;2003;-72.7753;75.3381
47871;98;2003;-72.777778;75.327778
49898;88;2003;-72.77778;75.32806
47872;1069;2003;-72.777778;75.328333
49899;1045;2003;-72.77778;75.32944
47873;93;2003;-72.777778;75.33
47874;1046;2003;-72.777778;75.330278
47875;87;2003;-72.778056;75.325556
49900;1057;2003;-72.77806;75.32583
49901;49;2003;-72.7781;75.3261
49902;48;2003;-72.7781;75.3264
47876;61;2003;-72.778056;75.326667
49903;88;2003;-72.77806;75.32722
47877;95;2003;-72.778056;75.3275
47878;59;2003;-72.776944;75.323333
49904;72;2003;-72.77694;75.32361
49905;72;2003;-72.77694;75.32389
47879;61;2003;-72.776944;75.324722
49906;49;2003;-72.7769;75.3264
49907;72;2003;-72.77694;75.32694
47880;64;2003;-72.776944;75.327222
49908;50;2003;-72.7775;75.3336
47881;61;2003;-72.7775;75.334167
49909;52;2003;-72.7775;75.3344
49911;51;2003;-72.7775;75.33556
47882;9897;2003;-72.776389;75.319167
49912;6395;2003;-72.77639;75.31944
49913;6364;2003;-72.7764;75.3197
47883;4360;2003;-72.776389;75.32
49914;1095;2003;-72.77639;75.32056
46811;1590;2003;-72.77639;75.32222
49915;11478;2003;-72.77639;75.3225
49916;11436;2003;-72.7731;75.34
47884;10772;2003;-72.773056;75.340278
47885;11341;2003;-72.773056;75.340556
49917;9027;2003;-72.77306;75.34139
47886;6407;2003;-72.773056;75.341667
47887;6383;2003;-72.773056;75.341944
47888;7847;2003;-72.773056;75.342222
49918;6456;2003;-72.77306;75.3425
47889;7804;2003;-72.773056;75.343056
47890;6383;2003;-72.773056;75.343333
49919;6399;2003;-72.7731;75.3436
49920;4341;2003;-72.77306;75.34444
49921;4343;2003;-72.77306;75.34472
49922;4312;2003;-72.77306;75.345
47891;7800;2003;-72.773056;75.345278
49923;4315;2003;-72.77389;75.34111
47892;1125;2003;-72.773889;75.341389
49924;1120;2003;-72.7739;75.3417
47893;1120;2003;-72.773889;75.342222
47894;11453;2003;-72.773889;75.3425
49925;9040;2003;-72.77389;75.34278
49926;4357;2003;-72.77389;75.34333
47895;4343;2003;-72.773889;75.343333
49927;4312;2003;-72.77389;75.34333
49928;4305;2003;-72.77528;75.34528
47896;1098;2003;-72.775278;75.345833
47897;1069;2003;-72.775278;75.346111
47898;1047;2003;-72.775278;75.346667
47899;6405;2003;-72.775278;75.3475
49929;4311;2003;-72.775;75.31528
47900;106;2003;-72.776389;75.347778
47901;86;2003;-72.776389;75.348056
47902;64;2003;-72.776389;75.348333
47903;11522;2003;-72.776389;75.348611
49930;1122;2003;-72.77639;75.34889
47904;4363;2003;-72.780556;75.345278
47905;1068;2003;-72.781111;75.3175
49931;6449;2003;-72.78111;75.31778
47906;6407;2003;-72.781111;75.319167
49932;74;2003;-72.775;75.33889
30713;4291;2003;-72.78056;75.31694
46812;4998;2003;-72.78278;75.3025
46813;1361;2003;-72.78306;75.30278
46814;7991;2003;-72.78361;75.29944
46815;1327;2003;-72.78361;75.29639
46816;10978;2003;-72.78333;75.29667
46817;3233;2003;-72.78306;75.29833
46818;5305;2003;-72.7825;75.30028
46819;5310;2003;-72.7825;75.30028
46820;1832;2003;-72.7825;75.30028
46821;7559;2003;-72.7825;75.30056
46822;4567;2003;-72.7825;75.30167
46823;7607;2003;-72.78222;75.30222
46824;7041;2003;-72.78194;75.3025
46825;1458;2003;-72.78194;75.30194
46826;12423;2003;-72.78194;75.30194
46827;12317;2003;-72.78222;75.30111
46573;131;2003;-72.78167;75.30278
46574;3098;2003;-72.77861;75.31528
46575;9751;2003;-72.77861;75.31528
46576;12429;2003;-72.77861;75.31528
46577;4804;2003;-72.77861;75.31528
46828;4612;2003;-72.77861;75.31528
46829;2870;2003;-72.77861;75.31528
46830;8615;2003;-72.77861;75.31528
49933;7792;2003;-72.77861;75.31528
49934;9016;2003;-72.77861;75.31528
47907;7808;2003;-72.778611;75.315278
47908;6401;2003;-72.778611;75.315278
47909;4347;2003;-72.778611;75.315278
47910;4309;2003;-72.778611;75.315278
49935;4312;2003;-72.77861;75.31528
49936;1121;2003;-72.77861;75.31528
49937;4315;2003;-72.77861;75.31528
49938;61;2003;-72.77861;75.31528
49939;1068;2003;-72.77861;75.31528
49940;1052;2003;-72.77861;75.31528
49941;1068;2003;-72.77861;75.31528
47911;1044;2003;-72.778611;75.315278
49942;105;2003;-72.77917;75.31056
49943;48;2003;-72.7792;75.3106
49944;48;2003;-72.77917;75.31056
49945;52;2003;-72.7792;75.3106
47912;69;2003;-72.779167;75.310556
49946;4355;2003;-72.77917;75.31056
49947;1096;2003;-72.77917;75.31056
49948;1042;2003;-72.77917;75.31056
49949;58;2003;-72.77917;75.31056
46831;7267;2003;-72.77917;75.31056
46832;6870;2003;-72.77917;75.31056
46833;3349;2003;-72.77917;75.31056
46834;11312;2003;-72.77917;75.31056
46835;10572;2003;-72.77917;75.31056
46836;6747;2003;-72.77917;75.31056
46837;8503;2003;-72.77917;75.31056
46838;5709;2003;-72.77889;75.31361
46839;7255;2003;-72.77889;75.31361
46840;1465;2003;-72.77889;75.31361
46841;8447;2003;-72.77889;75.31361
46842;1365;2003;-72.77889;75.31361
46843;4883;2003;-72.77889;75.31361
46844;8590;2003;-72.77889;75.31361
46845;8625;2003;-72.77889;75.31361
46846;7519;2003;-72.77889;75.31361
46847;6624;2003;-72.77889;75.31361
46848;6484;2003;-72.77889;75.31361
46578;6499;2003;-72.77889;75.31361
46579;5246;2003;-72.77889;75.31361
46580;5091;2003;-72.77889;75.31361
46581;4668;2003;-72.77889;75.31361
46582;3774;2003;-72.77889;75.31361
46849;3281;2003;-72.77889;75.31361
46850;1903;2003;-72.77889;75.31361
47913;9969;2003;-72.778889;75.313611
46851;10566;2003;-72.77889;75.31361
46852;7952;2003;-72.77889;75.31361
46853;7208;2003;-72.77889;75.31361
46854;5567;2003;-72.77889;75.31361
46855;5049;2003;-72.77889;75.31361
46856;2540;2003;-72.77889;75.31361
49950;11481;2003;-72.77889;75.31361
46857;6659;2003;-72.77889;75.31361
46858;4476;2003;-72.77889;75.31361
46583;4649;2003;-72.77889;75.31361
46584;3265;2003;-72.77889;75.31361
46585;3270;2003;-72.77889;75.31361
46586;2508;2003;-72.77889;75.31361
46587;1924;2003;-72.77889;75.31361
47914;9925;2003;-72.778889;75.313611
46859;3746;2003;-72.77889;75.31361
46860;3763;2003;-72.77889;75.31361
46861;4639;2003;-72.77889;75.31361
46862;3514;2003;-72.77889;75.31361
46863;2780;2003;-72.77889;75.31361
46864;2495;2003;-72.77889;75.31361
46865;2172;2003;-72.78167;75.30389
46866;10121;2003;-72.78167;75.30389
46867;5565;2003;-72.78167;75.30389
46868;2583;2003;-72.78167;75.30389
46588;12336;2003;-72.78167;75.30389
46589;2556;2003;-72.78167;75.30389
49951;11522;2003;-72.78167;75.30389
49952;9935;2003;-72.78167;75.30389
46590;2449;2003;-72.78167;75.30389
46591;12290;2003;-72.78167;75.30278
46592;11321;2003;-72.78167;75.30278
30714;10969;2003;-72.78167;75.30278
46869;9578;2003;-72.78167;75.30278
46870;10508;2003;-72.78167;75.30278
46871;9543;2003;-72.78167;75.30278
46872;8336;2003;-72.78167;75.30278
46873;7218;2003;-72.78167;75.30278
46874;6983;2003;-72.78167;75.30278
46875;5093;2003;-72.78167;75.30278
47915;11463;2003;-72.781111;75.292222
49953;9064;2003;-72.7811;75.2922
49954;6401;2003;-72.78111;75.29222
46876;2198;2003;-72.78111;75.29222
46877;1649;2003;-72.78111;75.29222
47916;12132;2003;-72.781111;75.292222
47917;12126;2003;-72.781111;75.292222
46878;8122;2003;-72.78139;75.30556
46593;3533;2003;-72.78139;75.30556
46594;3696;2003;-72.78139;75.30556
46595;2549;2003;-72.78139;75.30556
46596;2799;2003;-72.78139;75.30556
49955;9935;2003;-72.78139;75.30556
49956;7822;2003;-72.78139;75.30556
47918;1047;2003;-72.781389;75.305556
47919;71;2003;-72.781389;75.305556
46597;6473;2003;-72.78083;75.30222
46879;5744;2003;-72.78083;75.30222
46880;3284;2003;-72.78083;75.30222
46881;2261;2003;-72.78083;75.30222
46882;3012;2003;-72.78083;75.30222
46883;2266;2003;-72.78083;75.30222
46884;4867;2003;-72.78083;75.30222
46885;2822;2003;-72.78083;75.30222
49957;12143;2003;-72.77833;75.32083
46886;1623;2003;-72.77833;75.32083
46887;1558;2003;-72.77833;75.32083
46888;1873;2003;-72.77833;75.32083
49958;11502;2003;-72.77833;75.32083
47920;11999;2003;-72.778333;75.320833
47921;12057;2003;-72.778333;75.320833
47922;9809;2003;-72.778333;75.320833
49959;6373;2003;-72.77833;75.32083
46598;1318;2003;-72.77833;75.32083
46599;1869;2003;-72.77833;75.32083
46600;5991;2003;-72.77833;75.32083
46601;2080;2003;-72.77833;75.32083
46602;10856;2003;-72.77833;75.32083
46889;2788;2003;-72.77833;75.32083
49960;9953;2003;-72.77833;75.32083
46890;2485;2003;-72.77833;75.32083
46891;8523;2003;-72.77833;75.32083
46892;3527;2003;-72.77833;75.32083
46893;2545;2003;-72.77861;75.31528
47923;12120;2003;-72.778611;75.315278
47924;12100;2003;-72.778611;75.315278
49961;11475;2003;-72.77861;75.31528
47925;10767;2003;-72.778611;75.315278
47926;9077;2003;-72.778611;75.315278
46894;2487;2003;-72.77861;75.31528
47927;11468;2003;-72.778611;75.315278
49962;9937;2003;-72.77889;75.31111
47928;6391;2003;-72.778889;75.311111
49963;4305;2003;-72.77889;75.31111
47929;1125;2003;-72.778889;75.311111
47930;1094;2003;-72.778889;75.311111
49964;7811;2003;-72.77889;75.31111
47931;4318;2003;-72.778889;75.311111
47932;1117;2003;-72.778889;75.311111
49965;6376;2003;-72.77889;75.31111
47933;4362;2003;-72.778889;75.311111
47934;4317;2003;-72.778889;75.311111
49966;1045;2003;-72.77889;75.31111
49967;9012;2003;-72.77889;75.31111
47935;6402;2003;-72.778889;75.311111
49968;4353;2003;-72.77889;75.31111
49969;4343;2003;-72.77889;75.31111
47936;4317;2003;-72.778333;75.311944
47937;11465;2003;-72.778333;75.311944
49970;11513;2003;-72.77833;75.31194
47938;9079;2003;-72.778333;75.311944
49971;6399;2003;-72.7783;75.3139
47939;6378;2003;-72.778333;75.313889
47940;4308;2003;-72.778333;75.313889
49972;9941;2003;-72.77833;75.31389
47941;7797;2003;-72.778333;75.313889
46895;8227;2003;-72.77833;75.31389
47942;11457;2003;-72.779722;75.292778
46896;1640;2003;-72.77972;75.29278
46897;7303;2003;-72.77972;75.29278
46898;1556;2003;-72.77972;75.29278
46603;6849;2003;-72.77972;75.29278
46604;7420;2003;-72.77972;75.29278
46605;1893;2003;-72.77944;75.29528
49973;1056;2003;-72.77944;75.29528
47943;1069;2003;-72.779167;75.299167
47944;1097;2003;-72.779167;75.299444
49974;1092;2003;-72.77917;75.29972
47945;1039;2003;-72.779167;75.3
47946;1039;2003;-72.778889;75.301389
49975;64;2003;-72.7789;75.3014
49976;86;2003;-72.77889;75.30139
49977;48;2003;-72.77889;75.30139
47947;65;2003;-72.778889;75.301389
49978;51;2003;-72.7789;75.3014
49979;49;2003;-72.77889;75.30139
49980;2215;2003;-72.77222;75.34
49981;9057;2003;-72.77333;75.33917
47948;7843;2003;-72.773611;75.3325
49982;4315;2003;-72.775;75.32917
47949;11453;2003;-72.774722;75.330556
47950;1038;2003;-72.775;75.315556
49983;107;2003;-72.77528;75.33639
47951;74;2003;-72.772778;75.340278
49984;52;2003;-72.77361;75.32028
47952;4319;2003;-72.775556;75.318611
49985;1057;2003;-72.77917;75.29667
47953;107;2003;-72.779444;75.299167
47954;66;2003;-72.772778;75.355278
49986;51;2003;-72.7722;75.3389
49987;48;2003;-72.77278;75.33333
49988;52;2003;-72.77333;75.33083
49989;51;2003;-72.77444;75.32861
47955;1100;2003;-72.778333;75.302222
49990;1070;2003;-72.77833;75.3025
47956;1060;2003;-72.778611;75.304167
49991;1057;2003;-72.77833;75.31111
47957;98;2003;-72.778889;75.305833
47958;71;2003;-72.777778;75.320556
49992;61;2003;-72.78111;75.305
47959;70;2003;-72.779167;75.306111
47960;1093;2003;-72.781111;75.286944
49993;85;2003;-72.78028;75.28167
47961;95;2003;-72.780278;75.282222
47962;4325;2003;-72.780278;75.286111
49994;3482;2003;-72.77361;75.34028
47963;7846;2003;-72.775;75.331389
47964;7843;2003;-72.773611;75.341944
47965;6406;2003;-72.774722;75.322222
49995;4358;2003;-72.77472;75.32361
47966;4347;2003;-72.774722;75.325
49996;4305;2003;-72.77444;75.32444
49997;1091;2003;-72.77333;75.34333
49998;105;2003;-72.77472;75.32417
47967;75;2003;-72.7775;75.318889
47968;10224;2003;-72.775;75.3225
47969;7485;2003;-72.775;75.340833
47970;10001;2003;-72.773611;75.342778
49999;9941;2003;-72.77278;75.33139
50000;4353;2003;-72.77417;75.3225
47971;5423;2003;-72.773056;75.350833
50001;5989;2003;-72.77444;75.32778
47972;3539;2003;-72.775;75.347778
50002;7814;2003;-72.7758;75.3303
50003;11444;2003;-72.77583;75.32472
47973;9906;2003;-72.776389;75.316389
50004;7820;2003;-72.77611;75.32
50005;9023;2003;-72.77528;75.32583
50006;7613;2003;-72.77667;75.33639
47974;7802;2003;-72.776667;75.336667
47975;1118;2003;-72.776111;75.333889
47976;1124;2003;-72.776389;75.326111
50007;1042;2003;-72.77639;75.32667
47977;1060;2003;-72.775556;75.3475
47978;1053;2003;-72.773611;75.323889
50008;104;2003;-72.7731;75.3553
50009;89;2003;-72.77389;75.34778
50010;6371;2003;-72.77417;75.33417
47979;1073;2003;-72.773333;75.3525
47980;1060;2003;-72.774167;75.325
47981;98;2003;-72.775833;75.338889
50011;70;2003;-72.77778;75.30556
46606;10947;2003;-72.77306;75.33917
46607;10491;2003;-72.77306;75.33917
46899;1770;2003;-72.77306;75.33917
46900;12461;2003;-72.77306;75.33917
46901;11588;2003;-72.77306;75.33917
46902;10165;2003;-72.77306;75.33917
46903;6666;2003;-72.77306;75.33917
46904;5702;2003;-72.77306;75.33917
46905;3517;2003;-72.77306;75.33944
46906;4659;2003;-72.77333;75.32861
46907;3018;2003;-72.77333;75.32861
46908;3068;2003;-72.77333;75.32861
46909;2544;2003;-72.77333;75.32861
50012;1180;2003;-72.77333;75.32861
50013;1227;2003;-72.77389;75.32694
30715;1047;2003;-72.77389;75.32694
46910;2539;2003;-72.77389;75.32694
47982;6390;2003;-72.773889;75.326944
46911;4362;2003;-72.77389;75.32694
50014;9953;2003;-72.77389;75.32694
50015;1114;2003;-72.77389;75.32694
50016;1121;2003;-72.77389;75.3275
50017;52;2003;-72.77389;75.32778
50018;74;2003;-72.77417;75.34528
50019;1111;2003;-72.77417;75.34528
50020;74;2003;-72.77417;75.34583
50021;1120;2003;-72.77444;75.32167
50022;52;2003;-72.77444;75.32222
50023;48;2003;-72.77444;75.3225
47983;1118;2003;-72.775;75.34
47984;1124;2003;-72.775;75.340556
47985;59;2003;-72.775;75.340833
50024;52;2003;-72.7756;75.3278
50025;104;2003;-72.7756;75.3283
50026;49;2003;-72.77556;75.32944
47986;4359;2003;-72.775556;75.329444
47987;86;2003;-72.774444;75.318333
50027;52;2003;-72.7744;75.3192
50028;49;2003;-72.77444;75.31944
47988;1117;2003;-72.774167;75.331111
50029;72;2003;-72.77417;75.33167
50030;1090;2003;-72.7728;75.3186
47989;1054;2003;-72.773056;75.323611
50031;1045;2003;-72.7731;75.3247
47990;6385;2003;-72.773333;75.315278
50032;6369;2003;-72.77333;75.31556
47991;6385;2003;-72.773333;75.315833
47992;4319;2003;-72.773611;75.339167
47993;90;2003;-72.773611;75.340833
50033;59;2003;-72.77361;75.34111
47994;4311;2003;-72.773611;75.341389
50034;1052;2003;-72.77389;75.34194
47995;1046;2003;-72.773889;75.342222
47996;105;2003;-72.773889;75.3425
50035;85;2003;-72.77389;75.34278
47997;4361;2003;-72.773889;75.343056
50036;1045;2003;-72.7744;75.3069
47998;65;2003;-72.774444;75.307222
50037;49;2003;-72.77444;75.3075
50038;64;2003;-72.7733;75.3369
50039;51;2003;-72.77333;75.33833
50040;104;2003;-72.7825;75.27861
47999;71;2003;-72.7825;75.279167
48000;71;2003;-72.7825;75.279444
50041;74;2003;-72.7825;75.28
50042;59;2003;-72.7825;75.28028
50043;86;2003;-72.7825;75.28056
50044;1043;2003;-72.7825;75.28083
50045;51;2003;-72.7825;75.28111
50046;52;2003;-72.7825;75.28167
50047;1042;2003;-72.7825;75.28194
48001;1095;2003;-72.7825;75.281944
48002;1076;2003;-72.7825;75.276944
50048;64;2003;-72.7825;75.27694
48003;73;2003;-72.7825;75.276944
50049;1090;2003;-72.7825;75.27722
50050;61;2003;-72.7825;75.2775
48004;87;2003;-72.7825;75.277778
50051;52;2003;-72.7825;75.27778
48005;65;2003;-72.782778;75.277222
48006;1053;2003;-72.782778;75.277222
48007;73;2003;-72.782778;75.277222
50052;1042;2003;-72.78278;75.27722
48008;95;2003;-72.782778;75.277222
50053;59;2003;-72.78278;75.27778
48009;87;2003;-72.782778;75.278333
50054;1042;2003;-72.78278;75.27861
50055;51;2003;-72.78194;75.28528
